series,x,y,domain_start,domain_end
p1,0,1.25,0,9
p1,0.089999999999999997,1.3076000000000001,0,9
p1,0.17999999999999999,1.3652,0,9
p1,0.27000000000000002,1.4228000000000001,0,9
p1,0.35999999999999999,1.4803999999999999,0,9
p1,0.45000000000000001,1.538,0,9
p1,0.54000000000000004,1.5956000000000001,0,9
p1,0.63,1.6532,0,9
p1,0.71999999999999997,1.7107999999999999,0,9
p1,0.81000000000000005,1.7684000000000002,0,9
p1,0.90000000000000002,1.8260000000000001,0,9
p1,0.98999999999999999,1.8835999999999999,0,9
p1,1.0800000000000001,1.9412,0,9
p1,1.1699999999999999,1.9988000000000001,0,9
p1,1.26,2.0564,0,9
p1,1.3500000000000001,2.1139999999999999,0,9
p1,1.4399999999999999,2.1715999999999998,0,9
p1,1.53,2.2292000000000001,0,9
p1,1.6200000000000001,2.2868000000000004,0,9
p1,1.71,2.3444000000000003,0,9
p1,1.8,2.4020000000000001,0,9
p1,1.8899999999999999,2.4596,0,9
p1,1.98,2.5171999999999999,0,9
p1,2.0699999999999998,2.5747999999999998,0,9
p1,2.1600000000000001,2.6324000000000001,0,9
p1,2.25,2.6899999999999999,0,9
p1,2.3399999999999999,2.7476000000000003,0,9
p1,2.4300000000000002,2.8052000000000001,0,9
p1,2.52,2.8628,0,9
p1,2.6099999999999999,2.9203999999999999,0,9
p1,2.7000000000000002,2.9780000000000002,0,9
p1,2.79,3.0356000000000001,0,9
p1,2.8799999999999999,3.0931999999999999,0,9
p1,2.9700000000000002,3.1508000000000003,0,9
p1,3.0600000000000001,3.2084000000000001,0,9
p1,3.1499999999999999,3.266,0,9
p1,3.2400000000000002,3.3236000000000003,0,9
p1,3.3300000000000001,3.3812000000000002,0,9
p1,3.4199999999999999,3.4388000000000001,0,9
p1,3.5099999999999998,3.4964,0,9
p1,3.6000000000000001,3.5540000000000003,0,9
p1,3.6899999999999999,3.6116000000000001,0,9
p1,3.7799999999999998,3.6692,0,9
p1,3.8700000000000001,3.7268000000000003,0,9
p1,3.96,3.7844000000000002,0,9
p1,4.0499999999999998,3.8420000000000001,0,9
p1,4.1399999999999997,3.8996,0,9
p1,4.2300000000000004,3.9572000000000003,0,9
p1,4.3200000000000003,4.0148000000000001,0,9
p1,4.4100000000000001,4.0724,0,9
p1,4.5,4.1299999999999999,0,9
p1,4.5899999999999999,4.1875999999999998,0,9
p1,4.6799999999999997,4.2452000000000005,0,9
p1,4.7699999999999996,4.3027999999999995,0,9
p1,4.8600000000000003,4.3604000000000003,0,9
p1,4.9500000000000002,4.4180000000000001,0,9
p1,5.04,4.4756,0,9
p1,5.1299999999999999,4.5331999999999999,0,9
p1,5.2199999999999998,4.5907999999999998,0,9
p1,5.3099999999999996,4.6483999999999996,0,9
p1,5.4000000000000004,4.7060000000000004,0,9
p1,5.4900000000000002,4.7636000000000003,0,9
p1,5.5800000000000001,4.8212000000000002,0,9
p1,5.6699999999999999,4.8788,0,9
p1,5.7599999999999998,4.9363999999999999,0,9
p1,5.8499999999999996,4.9939999999999998,0,9
p1,5.9400000000000004,5.0516000000000005,0,9
p1,6.0300000000000002,5.1092000000000004,0,9
p1,6.1200000000000001,5.1668000000000003,0,9
p1,6.21,5.2244000000000002,0,9
p1,6.2999999999999998,5.282,0,9
p1,6.3899999999999997,5.3395999999999999,0,9
p1,6.4800000000000004,5.3972000000000007,0,9
p1,6.5700000000000003,5.4548000000000005,0,9
p1,6.6600000000000001,5.5124000000000004,0,9
p1,6.75,5.5700000000000003,0,9
p1,6.8399999999999999,5.6276000000000002,0,9
p1,6.9299999999999997,5.6852,0,9
p1,7.0199999999999996,5.7427999999999999,0,9
p1,7.1100000000000003,5.8004000000000007,0,9
p1,7.2000000000000002,5.8580000000000005,0,9
p1,7.29,5.9156000000000004,0,9
p1,7.3799999999999999,5.9732000000000003,0,9
p1,7.4699999999999998,6.0308000000000002,0,9
p1,7.5599999999999996,6.0884,0,9
p1,7.6500000000000004,6.1459999999999999,0,9
p1,7.7400000000000002,6.2036000000000007,0,9
p1,7.8300000000000001,6.2612000000000005,0,9
p1,7.9199999999999999,6.3188000000000004,0,9
p1,8.0099999999999998,6.3764000000000003,0,9
p1,8.0999999999999996,6.4340000000000002,0,9
p1,8.1899999999999995,6.4916,0,9
p1,8.2799999999999994,6.5491999999999999,0,9
p1,8.3699999999999992,6.6067999999999998,0,9
p1,8.4600000000000009,6.6644000000000005,0,9
p1,8.5500000000000007,6.7220000000000004,0,9
p1,8.6400000000000006,6.7796000000000003,0,9
p1,8.7300000000000004,6.8372000000000002,0,9
p1,8.8200000000000003,6.8948,0,9
p1,8.9100000000000001,6.9523999999999999,0,9
p1,9,7.0099999999999998,0,9
p2_left,0,1.75,0,5.5
p2_left,0.11,1.7851999999999999,0,5.5
p2_left,0.22,1.8204,0,5.5
p2_left,0.33000000000000002,1.8555999999999999,0,5.5
p2_left,0.44,1.8908,0,5.5
p2_left,0.55000000000000004,1.9259999999999999,0,5.5
p2_left,0.66000000000000003,1.9612000000000001,0,5.5
p2_left,0.77000000000000002,1.9964,0,5.5
p2_left,0.88,2.0316000000000001,0,5.5
p2_left,0.98999999999999999,2.0668000000000002,0,5.5
p2_left,1.1000000000000001,2.1019999999999999,0,5.5
p2_left,1.21,2.1372,0,5.5
p2_left,1.3200000000000001,2.1724000000000001,0,5.5
p2_left,1.4299999999999999,2.2076000000000002,0,5.5
p2_left,1.54,2.2427999999999999,0,5.5
p2_left,1.6499999999999999,2.278,0,5.5
p2_left,1.76,2.3132000000000001,0,5.5
p2_left,1.8700000000000001,2.3483999999999998,0,5.5
p2_left,1.98,2.3835999999999999,0,5.5
p2_left,2.0899999999999999,2.4188000000000001,0,5.5
p2_left,2.2000000000000002,2.4540000000000002,0,5.5
p2_left,2.3100000000000001,2.4892000000000003,0,5.5
p2_left,2.4199999999999999,2.5244,0,5.5
p2_left,2.5299999999999998,2.5596000000000001,0,5.5
p2_left,2.6400000000000001,2.5948000000000002,0,5.5
p2_left,2.75,2.6299999999999999,0,5.5
p2_left,2.8599999999999999,2.6652,0,5.5
p2_left,2.9700000000000002,2.7004000000000001,0,5.5
p2_left,3.0800000000000001,2.7355999999999998,0,5.5
p2_left,3.1899999999999999,2.7707999999999999,0,5.5
p2_left,3.2999999999999998,2.806,0,5.5
p2_left,3.4100000000000001,2.8412000000000002,0,5.5
p2_left,3.52,2.8764000000000003,0,5.5
p2_left,3.6299999999999999,2.9116,0,5.5
p2_left,3.7400000000000002,2.9468000000000001,0,5.5
p2_left,3.8500000000000001,2.9820000000000002,0,5.5
p2_left,3.96,3.0171999999999999,0,5.5
p2_left,4.0700000000000003,3.0524000000000004,0,5.5
p2_left,4.1799999999999997,3.0876000000000001,0,5.5
p2_left,4.29,3.1227999999999998,0,5.5
p2_left,4.4000000000000004,3.1580000000000004,0,5.5
p2_left,4.5099999999999998,3.1932,0,5.5
p2_left,4.6200000000000001,3.2284000000000002,0,5.5
p2_left,4.7300000000000004,3.2636000000000003,0,5.5
p2_left,4.8399999999999999,3.2988,0,5.5
p2_left,4.9500000000000002,3.3340000000000001,0,5.5
p2_left,5.0599999999999996,3.3692000000000002,0,5.5
p2_left,5.1699999999999999,3.4043999999999999,0,5.5
p2_left,5.2800000000000002,3.4396000000000004,0,5.5
p2_left,5.3899999999999997,3.4748000000000001,0,5.5
p2_left,5.5,3.5099999999999998,0,5.5
p2_right,5.5,3.5099999999999998,5.5,9
p2_right,5.5700000000000003,3.5786000000000002,5.5,9
p2_right,5.6399999999999997,3.6471999999999993,5.5,9
p2_right,5.71,3.7157999999999998,5.5,9
p2_right,5.7800000000000002,3.7844000000000002,5.5,9
p2_right,5.8499999999999996,3.8529999999999993,5.5,9
p2_right,5.9199999999999999,3.9215999999999998,5.5,9
p2_right,5.9900000000000002,3.9901999999999997,5.5,9
p2_right,6.0600000000000005,4.0588000000000006,5.5,9
p2_right,6.1299999999999999,4.1273999999999997,5.5,9
p2_right,6.2000000000000002,4.1959999999999997,5.5,9
p2_right,6.2699999999999996,4.2645999999999997,5.5,9
p2_right,6.3399999999999999,4.3331999999999997,5.5,9
p2_right,6.4100000000000001,4.4017999999999997,5.5,9
p2_right,6.4800000000000004,4.4703999999999997,5.5,9
p2_right,6.5499999999999998,4.5389999999999997,5.5,9
p2_right,6.6200000000000001,4.6075999999999997,5.5,9
p2_right,6.6899999999999995,4.6761999999999997,5.5,9
p2_right,6.7599999999999998,4.7447999999999997,5.5,9
p2_right,6.8300000000000001,4.8133999999999997,5.5,9
p2_right,6.9000000000000004,4.8819999999999997,5.5,9
p2_right,6.9699999999999998,4.9505999999999997,5.5,9
p2_right,7.04,5.0191999999999997,5.5,9
p2_right,7.1100000000000003,5.0877999999999997,5.5,9
p2_right,7.1799999999999997,5.1563999999999997,5.5,9
p2_right,7.25,5.2249999999999996,5.5,9
p2_right,7.3200000000000003,5.2935999999999996,5.5,9
p2_right,7.3899999999999997,5.3621999999999996,5.5,9
p2_right,7.46,5.4307999999999996,5.5,9
p2_right,7.5299999999999994,5.4993999999999996,5.5,9
p2_right,7.5999999999999996,5.5679999999999996,5.5,9
p2_right,7.6699999999999999,5.6365999999999996,5.5,9
p2_right,7.7400000000000002,5.7051999999999996,5.5,9
p2_right,7.8100000000000005,5.7737999999999996,5.5,9
p2_right,7.8799999999999999,5.8423999999999996,5.5,9
p2_right,7.9500000000000002,5.9109999999999996,5.5,9
p2_right,8.0199999999999996,5.9795999999999996,5.5,9
p2_right,8.0899999999999999,6.0481999999999996,5.5,9
p2_right,8.1600000000000001,6.1167999999999996,5.5,9
p2_right,8.2300000000000004,6.1853999999999996,5.5,9
p2_right,8.3000000000000007,6.2540000000000004,5.5,9
p2_right,8.370000000000001,6.3226000000000013,5.5,9
p2_right,8.4399999999999995,6.3911999999999995,5.5,9
p2_right,8.5099999999999998,6.4597999999999995,5.5,9
p2_right,8.5800000000000001,6.5283999999999995,5.5,9
p2_right,8.6500000000000004,6.5969999999999995,5.5,9
p2_right,8.7200000000000006,6.6656000000000004,5.5,9
p2_right,8.7899999999999991,6.7341999999999995,5.5,9
p2_right,8.8599999999999994,6.8027999999999995,5.5,9
p2_right,8.9299999999999997,6.8713999999999995,5.5,9
p2_right,9,6.9399999999999995,5.5,9
