trace_id,row_id,procedure,training_row_id,training_x_group_id,sample_residual,center_median,estimator,bin_count,target_bin_id,in_target_bin,raw_local_scale,local_floor,computed_scale,zero_tolerance,scale_status,scale_reason
id:scale-one%3Arow-01%3A001,id:row-01,one,id:row-02,id:x%3A0x1.0000000000000p%2B0,-0.27994708494708487,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A002,id:row-01,one,id:row-03,id:x%3A0x1.0000000000000p%2B1,-5.14859204054856,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A003,id:row-01,one,id:row-04,id:x%3A0x1.8000000000000p%2B1,0.9372141539532848,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A004,id:row-01,one,id:row-05,id:x%3A0x1.0000000000000p%2B2,-3.4445663060880443,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A005,id:row-01,one,id:row-06,id:x%3A0x1.4000000000000p%2B2,17.97747149855845,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A006,id:row-01,one,id:row-07,id:x%3A0x1.8000000000000p%2B2,-4.174863049428265,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A007,id:row-01,one,id:row-08,id:x%3A0x1.c000000000000p%2B2,1.545794773403469,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A008,id:row-01,one,id:row-09,id:x%3A0x1.0000000000000p%2B3,-3.809714677758156,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-one%3Arow-01%3A009,id:row-01,one,id:row-10,id:x%3A0x1.2000000000000p%2B3,0.3286335345031004,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.594070605998847,1.2970353029994235,2.594070605998847,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A001,id:row-01,two,id:row-02,id:x%3A0x1.0000000000000p%2B0,-0.27760439033067213,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A002,id:row-01,two,id:row-03,id:x%3A0x1.0000000000000p%2B1,-5.1055068308641,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A003,id:row-01,two,id:row-04,id:x%3A0x1.8000000000000p%2B1,0.9293712198026856,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A004,id:row-01,two,id:row-05,id:x%3A0x1.0000000000000p%2B2,-3.4157409766774007,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A005,id:row-01,two,id:row-06,id:x%3A0x1.4000000000000p%2B2,17.827029761669685,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A006,id:row-01,two,id:row-07,id:x%3A0x1.8000000000000p%2B2,-4.1399263427574144,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A007,id:row-01,two,id:row-08,id:x%3A0x1.c000000000000p%2B2,1.5328590248693639,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A008,id:row-01,two,id:row-09,id:x%3A0x1.0000000000000p%2B3,-3.7778336597174085,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-two%3Arow-01%3A009,id:row-01,two,id:row-10,id:x%3A0x1.2000000000000p%2B3,0.32588341473600724,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.5723625205425678,1.2861812602712839,2.5723625205425678,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A001,id:row-02,one,id:row-01,id:x%3A0x0.0p%2B0,-3.9314308016481916,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A002,id:row-02,one,id:row-03,id:x%3A0x1.0000000000000p%2B1,-5.14859204054856,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A003,id:row-02,one,id:row-04,id:x%3A0x1.8000000000000p%2B1,0.9372141539532848,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A004,id:row-02,one,id:row-05,id:x%3A0x1.0000000000000p%2B2,-3.4445663060880443,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A005,id:row-02,one,id:row-06,id:x%3A0x1.4000000000000p%2B2,17.97747149855845,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A006,id:row-02,one,id:row-07,id:x%3A0x1.8000000000000p%2B2,-4.174863049428265,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A007,id:row-02,one,id:row-08,id:x%3A0x1.c000000000000p%2B2,1.545794773403469,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A008,id:row-02,one,id:row-09,id:x%3A0x1.0000000000000p%2B3,-3.809714677758156,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-one%3Arow-02%3A009,id:row-02,one,id:row-10,id:x%3A0x1.2000000000000p%2B3,0.3286335345031004,-3.4445663060880443,qn_finite_sample,1,id:bin-1,true,2.3582460054534993,1.1791230027267496,2.3582460054534993,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A001,id:row-02,two,id:row-01,id:x%3A0x0.0p%2B0,-3.898531220730743,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A002,id:row-02,two,id:row-03,id:x%3A0x1.0000000000000p%2B1,-5.1055068308641,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A003,id:row-02,two,id:row-04,id:x%3A0x1.8000000000000p%2B1,0.9293712198026856,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A004,id:row-02,two,id:row-05,id:x%3A0x1.0000000000000p%2B2,-3.4157409766774007,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A005,id:row-02,two,id:row-06,id:x%3A0x1.4000000000000p%2B2,17.827029761669685,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A006,id:row-02,two,id:row-07,id:x%3A0x1.8000000000000p%2B2,-4.1399263427574144,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A007,id:row-02,two,id:row-08,id:x%3A0x1.c000000000000p%2B2,1.5328590248693639,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A008,id:row-02,two,id:row-09,id:x%3A0x1.0000000000000p%2B3,-3.7778336597174085,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-02%3A009,id:row-02,two,id:row-10,id:x%3A0x1.2000000000000p%2B3,0.32588341473600724,-3.4157409766774007,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A001,id:row-03,one,id:row-01,id:x%3A0x0.0p%2B0,-3.9314308016481916,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A002,id:row-03,one,id:row-02,id:x%3A0x1.0000000000000p%2B0,-0.27994708494708487,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A003,id:row-03,one,id:row-04,id:x%3A0x1.8000000000000p%2B1,0.9372141539532848,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A004,id:row-03,one,id:row-05,id:x%3A0x1.0000000000000p%2B2,-3.4445663060880443,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A005,id:row-03,one,id:row-06,id:x%3A0x1.4000000000000p%2B2,17.97747149855845,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A006,id:row-03,one,id:row-07,id:x%3A0x1.8000000000000p%2B2,-4.174863049428265,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A007,id:row-03,one,id:row-08,id:x%3A0x1.c000000000000p%2B2,1.545794773403469,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A008,id:row-03,one,id:row-09,id:x%3A0x1.0000000000000p%2B3,-3.809714677758156,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-one%3Arow-03%3A009,id:row-03,one,id:row-10,id:x%3A0x1.2000000000000p%2B3,0.3286335345031004,-0.27994708494708487,qn_finite_sample,1,id:bin-1,true,2.3582460054534997,1.1791230027267499,2.3582460054534997,2.8421709430404007e-13,defined,
id:scale-two%3Arow-03%3A001,id:row-03,two,id:row-01,id:x%3A0x0.0p%2B0,-3.898531220730743,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-03%3A002,id:row-03,two,id:row-02,id:x%3A0x1.0000000000000p%2B0,-0.27760439033067213,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-03%3A003,id:row-03,two,id:row-04,id:x%3A0x1.8000000000000p%2B1,0.9293712198026856,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-03%3A004,id:row-03,two,id:row-05,id:x%3A0x1.0000000000000p%2B2,-3.4157409766774007,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-03%3A005,id:row-03,two,id:row-06,id:x%3A0x1.4000000000000p%2B2,17.827029761669685,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
id:scale-two%3Arow-03%3A006,id:row-03,two,id:row-07,id:x%3A0x1.8000000000000p%2B2,-4.1399263427574144,-0.27760439033067213,qn_finite_sample,1,id:bin-1,true,2.338511382311426,1.169255691155713,2.338511382311426,2.8421709430404007e-13,defined,
