x_group_id,grid_index,x,full_prediction,without_group_prediction,s_ref,s_ref_status,normalized_delta,status
id:x%3A0x0.0p%2B0,0,0.0,1.75,1.6848392458569692,0.6516075414303091,defined,0.1,sensitivity_only
id:x%3A0x0.0p%2B0,1,0.022,1.75704,1.7895244110984874,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,2,0.044,1.76408,1.7315955889015127,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,3,0.066,1.77112,1.8036044110984875,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,4,0.088,1.77816,1.7456755889015125,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,5,0.11,1.7852,1.8176844110984873,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,6,0.132,1.79224,1.7597555889015126,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,7,0.154,1.79928,1.8317644110984874,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,8,0.176,1.80632,1.7738355889015125,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,9,0.198,1.81336,1.8458444110984875,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,10,0.22,1.8204,1.7879155889015126,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,11,0.242,1.82744,1.8599244110984874,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,12,0.264,1.83448,1.8019955889015127,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,13,0.286,1.84152,1.8740044110984875,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,14,0.308,1.84856,1.8160755889015125,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,15,0.33,1.8556,1.8880844110984873,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,16,0.352,1.86264,1.8301555889015126,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,17,0.374,1.86968,1.9021644110984874,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,18,0.396,1.87672,1.8442355889015125,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,19,0.418,1.88376,1.9162444110984875,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,20,0.44,1.8908,1.8583155889015126,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,21,0.462,1.89784,1.9303244110984874,0.6516075414303091,defined,-0.04985272427507908,sensitivity_only
id:x%3A0x0.0p%2B0,22,0.484,1.90488,1.8723955889015125,0.6516075414303091,defined,0.04985272427507908,sensitivity_only
