resample_id,status,rel_mse_uplift,failure_code
id:bootstrap-001,success,0.05,
id:bootstrap-002,success,0.051428571428571435,
id:bootstrap-003,success,0.05285714285714286,
id:bootstrap-004,success,0.05428571428571429,
id:bootstrap-005,success,0.055714285714285716,
id:bootstrap-006,success,0.05714285714285715,
id:bootstrap-007,success,0.05857142857142857,
id:bootstrap-008,success,0.060000000000000005,
id:bootstrap-009,success,0.06142857142857143,
id:bootstrap-010,success,0.06285714285714286,
id:bootstrap-011,success,0.0642857142857143,
id:bootstrap-012,success,0.06571428571428573,
id:bootstrap-013,success,0.06714285714285714,
id:bootstrap-014,success,0.06857142857142857,
id:bootstrap-015,success,0.07,
id:bootstrap-016,success,0.07142857142857144,
id:bootstrap-017,success,0.07285714285714286,
id:bootstrap-018,success,0.07428571428571429,
id:bootstrap-019,success,0.07571428571428572,
id:bootstrap-020,success,0.07714285714285715,
id:bootstrap-021,success,0.07857142857142857,
id:bootstrap-022,success,0.08,
id:bootstrap-023,success,0.08142857142857143,
id:bootstrap-024,success,0.08285714285714287,
id:bootstrap-025,success,0.0842857142857143,
id:bootstrap-026,success,0.08571428571428572,
id:bootstrap-027,success,0.08714285714285715,
id:bootstrap-028,success,0.08857142857142858,
id:bootstrap-029,success,0.09,
id:bootstrap-030,success,0.09142857142857143,
id:bootstrap-031,success,0.09285714285714286,
id:bootstrap-032,success,0.09428571428571429,
id:bootstrap-033,success,0.09571428571428572,
id:bootstrap-034,success,0.09714285714285714,
id:bootstrap-035,success,0.09857142857142857,
id:bootstrap-036,success,0.1,
id:bootstrap-037,success,0.10142857142857144,
id:bootstrap-038,success,0.10285714285714287,
id:bootstrap-039,success,0.10428571428571429,
id:bootstrap-040,success,0.10571428571428573,
id:bootstrap-041,success,0.10714285714285715,
id:bootstrap-042,success,0.10857142857142857,
id:bootstrap-043,success,0.11,
id:bootstrap-044,success,0.11142857142857143,
id:bootstrap-045,success,0.11285714285714286,
id:bootstrap-046,success,0.1142857142857143,
id:bootstrap-047,success,0.11571428571428573,
id:bootstrap-048,success,0.11714285714285715,
id:bootstrap-049,success,0.11857142857142858,
id:bootstrap-050,success,0.12000000000000001,
id:bootstrap-051,success,0.12142857142857143,
id:bootstrap-052,success,0.12285714285714287,
id:bootstrap-053,success,0.12428571428571429,
id:bootstrap-054,success,0.12571428571428572,
id:bootstrap-055,success,0.12714285714285717,
id:bootstrap-056,success,0.1285714285714286,
id:bootstrap-057,success,0.13,
id:bootstrap-058,success,0.13142857142857145,
id:bootstrap-059,success,0.13285714285714284,
id:bootstrap-060,success,0.13428571428571429,
id:bootstrap-061,success,0.13571428571428573,
id:bootstrap-062,success,0.13714285714285718,
id:bootstrap-063,success,0.13857142857142857,
id:bootstrap-064,success,0.14,
id:bootstrap-065,success,0.14142857142857143,
id:bootstrap-066,success,0.14285714285714285,
id:bootstrap-067,success,0.1442857142857143,
id:bootstrap-068,success,0.1457142857142857,
id:bootstrap-069,success,0.14714285714285713,
id:bootstrap-070,success,0.14857142857142858,
id:bootstrap-071,success,0.15000000000000002,
id:bootstrap-072,success,0.15142857142857144,
id:bootstrap-073,success,0.15285714285714286,
id:bootstrap-074,success,0.1542857142857143,
id:bootstrap-075,success,0.15571428571428572,
id:bootstrap-076,success,0.15714285714285714,
id:bootstrap-077,success,0.15857142857142859,
id:bootstrap-078,success,0.16000000000000003,
id:bootstrap-079,success,0.16142857142857145,
id:bootstrap-080,success,0.16285714285714287,
id:bootstrap-081,success,0.1642857142857143,
id:bootstrap-082,success,0.1657142857142857,
id:bootstrap-083,success,0.16714285714285715,
id:bootstrap-084,success,0.1685714285714286,
id:bootstrap-085,success,0.16999999999999998,
id:bootstrap-086,success,0.17142857142857143,
id:bootstrap-087,success,0.17285714285714288,
id:bootstrap-088,success,0.1742857142857143,
id:bootstrap-089,success,0.1757142857142857,
id:bootstrap-090,success,0.17714285714285716,
id:bootstrap-091,success,0.1785714285714286,
id:bootstrap-092,success,0.18,
id:bootstrap-093,success,0.18142857142857144,
id:bootstrap-094,success,0.18285714285714288,
id:bootstrap-095,success,0.18428571428571427,
id:bootstrap-096,success,0.18571428571428572,
id:bootstrap-097,success,0.18714285714285717,
id:bootstrap-098,success,0.18857142857142856,
id:bootstrap-099,success,0.19,
id:bootstrap-100,success,0.19142857142857145,
id:bootstrap-101,success,0.19285714285714284,
id:bootstrap-102,success,0.19428571428571428,
id:bootstrap-103,success,0.19571428571428573,
id:bootstrap-104,success,0.19714285714285718,
id:bootstrap-105,success,0.19857142857142857,
id:bootstrap-106,success,0.2,
id:bootstrap-107,success,0.20142857142857146,
id:bootstrap-108,success,0.20285714285714285,
id:bootstrap-109,success,0.2042857142857143,
id:bootstrap-110,success,0.20571428571428574,
id:bootstrap-111,success,0.20714285714285718,
id:bootstrap-112,success,0.20857142857142857,
id:bootstrap-113,success,0.21000000000000002,
id:bootstrap-114,success,0.21142857142857147,
id:bootstrap-115,success,0.21285714285714286,
id:bootstrap-116,success,0.2142857142857143,
id:bootstrap-117,success,0.2157142857142857,
id:bootstrap-118,success,0.21714285714285714,
id:bootstrap-119,success,0.21857142857142858,
id:bootstrap-120,success,0.22000000000000003,
id:bootstrap-121,success,0.22142857142857147,
id:bootstrap-122,success,0.22285714285714286,
id:bootstrap-123,success,0.2242857142857143,
id:bootstrap-124,success,0.2257142857142857,
id:bootstrap-125,success,0.22714285714285715,
id:bootstrap-126,success,0.2285714285714286,
id:bootstrap-127,success,0.23000000000000004,
id:bootstrap-128,success,0.23142857142857143,
id:bootstrap-129,success,0.23285714285714287,
id:bootstrap-130,success,0.23428571428571432,
id:bootstrap-131,success,0.2357142857142857,
id:bootstrap-132,success,0.23714285714285716,
id:bootstrap-133,success,0.2385714285714286,
id:bootstrap-134,success,0.24000000000000005,
id:bootstrap-135,success,0.24142857142857144,
id:bootstrap-136,success,0.24285714285714288,
id:bootstrap-137,success,0.24428571428571427,
id:bootstrap-138,success,0.24571428571428572,
id:bootstrap-139,success,0.24714285714285716,
id:bootstrap-140,success,0.24857142857142855,
id:bootstrap-141,success,0.25,
id:bootstrap-142,success,0.25142857142857145,
id:bootstrap-143,success,0.2528571428571429,
id:bootstrap-144,success,0.2542857142857143,
id:bootstrap-145,success,0.2557142857142857,
id:bootstrap-146,success,0.2571428571428572,
id:bootstrap-147,success,0.25857142857142856,
id:bootstrap-148,success,0.26,
id:bootstrap-149,success,0.26142857142857145,
id:bootstrap-150,success,0.2628571428571429,
id:bootstrap-151,success,0.2642857142857143,
id:bootstrap-152,success,0.26571428571428574,
id:bootstrap-153,success,0.2671428571428572,
id:bootstrap-154,success,0.26857142857142857,
id:bootstrap-155,success,0.27,
id:bootstrap-156,success,0.27142857142857146,
id:bootstrap-157,success,0.2728571428571429,
id:bootstrap-158,success,0.2742857142857143,
id:bootstrap-159,success,0.27571428571428575,
id:bootstrap-160,success,0.27714285714285714,
id:bootstrap-161,success,0.2785714285714286,
id:bootstrap-162,success,0.28,
id:bootstrap-163,success,0.2814285714285714,
id:bootstrap-164,success,0.28285714285714286,
id:bootstrap-165,success,0.2842857142857143,
id:bootstrap-166,success,0.28571428571428575,
id:bootstrap-167,success,0.28714285714285714,
id:bootstrap-168,success,0.2885714285714286,
id:bootstrap-169,success,0.29,
id:bootstrap-170,success,0.2914285714285714,
id:bootstrap-171,success,0.29285714285714287,
id:bootstrap-172,success,0.2942857142857143,
id:bootstrap-173,success,0.29571428571428576,
id:bootstrap-174,success,0.29714285714285715,
id:bootstrap-175,success,0.2985714285714286,
id:bootstrap-176,success,0.3,
