row_id,source_row_id,x,y,x_group_id,input_status,input_reason,pred_null_oof,pred_one_oof,resid_one_oof,pred_two_oof,resid_two_oof,p2_oof_fallback_code,pred_one_refit,pred_two_refit,segment_refit,residual_flags,influence_flags,robust_scale,z_median,score_median_abs_z,flag_rate,appearance_count,refit_residual,influence_dmax,influence_drms,influence_delta_c,action
id:row-01,id:2,0.0,1.8,id:x%3A0x0.0p%2B0,USED,,6.677777777777778,5.482641463426511,-3.6826414634265108,4.886519642926777,-3.086519642926777,,1.25,1.75,left,,,2.7244291258805347,-1.1329050969271277,1.1329050969271277,0.0,10,0.050000000000000044,0.1,0.05,0.01,review_only
id:row-02,id:3,1.0,2.1,id:x%3A0x1.0000000000000p%2B0,USED,,6.644444444444445,5.530980315584152,-3.430980315584152,4.975595749332692,-2.875595749332692,,1.8900000000000001,2.07,left,,,2.7244291258805347,-1.0554856142214015,1.0554856142214015,0.0,10,0.03000000000000025,0.09555555555555556,0.04777777777777778,0.01,review_only
id:row-03,id:4,2.0,2.4,id:x%3A0x1.0000000000000p%2B1,USED,,6.611111111111111,5.579319167741794,-3.1793191677417934,5.064671855738606,-2.6646718557386064,,2.5300000000000002,2.39,left,,,2.724429125880535,-0.9780661315156748,0.9780661315156748,0.0,10,0.009999999999999787,0.09111111111111111,0.04555555555555556,0.01,review_only
id:row-04,id:5,3.0,20.0,id:x%3A0x1.8000000000000p%2B1,USED,,4.655555555555555,8.415198494323437,11.584801505676563,10.290470098218954,9.709529901781046,,3.17,2.71,left,LARGE_OOF_RESIDUAL,,1.7708789318223472,5.482887467518359,5.482887467518359,1.0,10,17.29,0.08666666666666667,0.043333333333333335,0.01,review_only
id:row-05,id:6,4.0,3.4,id:x%3A0x1.0000000000000p%2B2,USED,,6.5,5.7404486749339325,-2.3404486749339326,5.36159221042499,-1.9615922104249905,,3.81,3.3600000000000003,right,,,2.8606505821745607,-0.6857154182507186,0.6857154182507186,0.0,10,0.03999999999999959,0.08222222222222222,0.04111111111111111,0.01,review_only
id:row-06,id:7,5.0,4.4,id:x%3A0x1.4000000000000p%2B2,USED,,6.388888888888889,5.901578182126071,-1.5015781821260714,5.658512565111375,-1.2585125651113738,,4.45,4.34,right,,,2.724429125880535,-0.46193624681083334,0.46193624681083334,0.0,10,0.0600000000000005,0.08222222222222222,0.04111111111111111,0.01,review_only
id:row-07,id:8,6.0,5.4,id:x%3A0x1.8000000000000p%2B2,USED,,6.277777777777778,6.06270768931821,-0.66270768931821,5.955432919797757,-0.5554329197977569,,5.09,5.32,right,,,2.7244291258805333,-0.2038713044584125,0.2038713044584125,0.0,10,0.08000000000000007,0.08666666666666667,0.043333333333333335,0.01,review_only
id:row-08,id:9,7.0,6.4,id:x%3A0x1.c000000000000p%2B2,USED,,6.166666666666667,6.22383719651035,0.17616280348965088,6.252353274484141,0.14764672551585953,,5.73,6.3,right,,HIGH_REFIT_INFLUENCE,2.7244291258805333,0.054193637894008426,0.054193637894008426,0.0,10,0.10000000000000053,0.6,0.3,0.06,review_only
id:row-09,id:10,8.0,7.5,id:x%3A0x1.0000000000000p%2B3,USED,,6.044444444444444,6.401079654421702,1.0989203455782983,6.578965664639162,0.9210343353608379,,6.37,7.28,right,,,2.7244291258805333,0.33806507448167156,0.33806507448167156,0.0,10,0.21999999999999975,0.09555555555555556,0.04777777777777778,0.01,review_only
id:row-10,id:11,9.0,8.5,id:x%3A0x1.2000000000000p%2B3,USED,,5.933333333333334,6.562209161613841,1.937790838386159,6.875886019325546,1.6241139806744542,,7.01,8.26,right,,,2.179543300704428,0.7451625210426153,0.7451625210426153,0.0,10,0.2400000000000002,0.1,0.05,0.01,review_only
id:excluded%3A14%3A1,id:14,,,,EXCLUDED,INVALID_NUMBER,,,,,,,,,,,,,,,,,,,,,skipped_with_audit
